SampleID,Region,Sub-region,Latitude (decimal),Longitude (decimal),Sample type,Sampling depth,Salinity,Temperature,Dissolved oxygen,Sample filtered,Sampling date (start),Sampling date (stop),Decay-correction date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit
1401,North Atlantic Ocean,Irish Sea,53.48,-4.92,WATE,0,,,,NA,1993-09-02,,,137Cs,=,71.57,5.0099,Bq/m3
1402,North Atlantic Ocean,Irish Sea,54.58,-3.63,WATE,0,,,,NA,1993-09-03,,,137Cs,=,259,12.95,Bq/m3
1444,North Atlantic Ocean,Irish Sea,51.53,-5,WATE,0,,,,NA,1994-09-02,,,137Cs,=,5.023,0.75345,Bq/m3
1450,North Atlantic Ocean,Irish Sea,52.35,-5.28,WATE,0,,,,NA,1994-09-02,,,137Cs,=,6.663,0.93282,Bq/m3
1451,North Atlantic Ocean,Irish Sea,52.43,-4.77,WATE,0,,,,NA,1994-09-03,,,137Cs,=,8.612,1.11956,Bq/m3
1452,North Atlantic Ocean,Irish Sea,52.5,-4.27,WATE,0,,,,NA,1994-09-03,,,137Cs,=,11.59,1.3908,Bq/m3
1453,North Atlantic Ocean,Irish Sea,52.7,-4.52,WATE,0,,,,NA,1994-09-03,,,137Cs,=,9.564,1.24332,Bq/m3
5523,North Atlantic Ocean,Irish Sea,51.5,-5,WATE,3,33.958,,,NA,1973-07-13,,,137Cs,=,16.28,,Bq/m3
5553,North Atlantic Ocean,Irish Sea,52.58,-4.4,WATE,15,34.156,,,NA,1973-07-14,,,137Cs,=,173.9,,Bq/m3
5554,North Atlantic Ocean,Irish Sea,53.07,-4.52,WATE,3,34.134,,,NA,1973-07-14,,,137Cs,=,483.59,,Bq/m3
5555,North Atlantic Ocean,Irish Sea,53.07,-4.52,WATE,9,34.199,,,NA,1973-07-14,,,137Cs,=,469.16,,Bq/m3
5556,North Atlantic Ocean,Irish Sea,53.07,-4.52,WATE,14,34.25,,,NA,1973-07-14,,,137Cs,=,452.88,,Bq/m3
5562,North Atlantic Ocean,Irish Sea,53.07,-5.52,WATE,90,34.32,,,NA,1973-07-14,,,137Cs,=,359.27,,Bq/m3
5570,North Atlantic Ocean,Irish Sea,53.57,-5.98,WATE,3,34.092,,,NA,1973-07-15,,,137Cs,=,496.17,,Bq/m3
5571,North Atlantic Ocean,Irish Sea,53.57,-5.98,WATE,12,34.146,,,NA,1973-07-15,,,137Cs,=,521.7,,Bq/m3
5595,North Atlantic Ocean,Irish Sea,53.57,-4.12,WATE,23,34.002,,,NA,1973-07-15,,,137Cs,=,562.4,,Bq/m3
5596,North Atlantic Ocean,Irish Sea,53.57,-4.12,WATE,42,34.007,,,NA,1973-07-15,,,137Cs,=,617.9,,Bq/m3
5598,North Atlantic Ocean,Irish Sea,53.4,-3.83,WATE,3,32.932,,,NA,1973-07-16,,,137Cs,=,1612.83,,Bq/m3
5603,North Atlantic Ocean,Irish Sea,53.57,-3.57,WATE,23,33.079,,,NA,1973-07-16,,,137Cs,=,1821.88,,Bq/m3
5604,North Atlantic Ocean,Irish Sea,53.63,-3.25,WATE,3,32.736,,,NA,1973-07-16,,,137Cs,=,3246.01,,Bq/m3
5605,North Atlantic Ocean,Irish Sea,53.63,-3.25,WATE,6,32.734,,,NA,1973-07-16,,,137Cs,=,3216.41,,Bq/m3
5606,North Atlantic Ocean,Irish Sea,53.63,-3.25,WATE,10,32.753,,,NA,1973-07-16,,,137Cs,=,3177.19,,Bq/m3
5607,North Atlantic Ocean,Irish Sea,53.73,-3.25,WATE,3,33.076,,,NA,1973-07-16,,,137Cs,=,4044.1,,Bq/m3
5628,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,3,33.966,,,NA,1973-07-16,,,137Cs,=,768.86,,Bq/m3
5629,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,19,33.968,,,NA,1973-07-16,,,137Cs,=,674.88,,Bq/m3
5630,North Atlantic Ocean,Irish Sea,54.07,-4.38,WATE,36,33.969,,,NA,1973-07-16,,,137Cs,=,747.4,,Bq/m3
5639,North Atlantic Ocean,Irish Sea,54.25,-3.7,WATE,3,33.332,,,NA,1973-07-17,,,137Cs,=,10030.7,,Bq/m3
5640,North Atlantic Ocean,Irish Sea,54.25,-3.7,WATE,17,33.571,,,NA,1973-07-17,,,137Cs,=,2652.16,,Bq/m3
5645,North Atlantic Ocean,Irish Sea,54.45,-3.82,WATE,3,33.408,,,NA,1973-07-17,,,137Cs,=,10678.2,,Bq/m3
5646,North Atlantic Ocean,Irish Sea,54.45,-3.82,WATE,13,,,,NA,1973-07-17,,,137Cs,=,10404.4,,Bq/m3
5670,North Atlantic Ocean,Irish Sea,54.47,-3.6,WATE,9,33.434,,,NA,1973-07-17,,,137Cs,=,8935.5,,Bq/m3
5671,North Atlantic Ocean,Irish Sea,54.47,-3.6,WATE,15,33.501,,,NA,1973-07-17,,,137Cs,=,9964.1,,Bq/m3
5672,North Atlantic Ocean,Irish Sea,54.53,-3.6,WATE,3,33.216,,,NA,1973-07-17,,,137Cs,=,2555.22,,Bq/m3
5673,North Atlantic Ocean,Irish Sea,54.53,-3.6,WATE,14,33.402,,,NA,1973-07-17,,,137Cs,=,2141.56,,Bq/m3
5679,North Atlantic Ocean,Irish Sea,54.58,-4.1,WATE,27,33.81,,,NA,1973-07-17,,,137Cs,=,1324.97,,Bq/m3
5680,North Atlantic Ocean,Irish Sea,54.58,-4.1,WATE,50,33.781,,,NA,1973-07-17,,,137Cs,=,1311.65,,Bq/m3
5682,North Atlantic Ocean,Irish Sea,54.45,-4.38,WATE,3,33.989,,,NA,1973-07-18,,,137Cs,=,755.91,,Bq/m3
2473,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-04-10,,,137Cs,=,389.98,,Bq/m3
2529,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1963-08-10,,,137Cs,=,285.27,,Bq/m3
2697,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1964-08-08,,,137Cs,=,743.33,,Bq/m3
2781,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1965-01-23,,,137Cs,=,207.2,,Bq/m3
2949,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,,,,NA,1965-11-07,,,137Cs,=,1532.91,,Bq/m3
3005,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-02-09,,,137Cs,=,1525.51,,Bq/m3
3173,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-10-19,,,137Cs,=,1083.73,,Bq/m3
3341,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1968-01-12,,,137Cs,=,1329.78,,Bq/m3
3501,North Atlantic Ocean,Irish Sea,54.43,-3.57,WATE,0,,,,NA,1963-11-15,,,137Cs,=,428.83,,Bq/m3
3557,North Atlantic Ocean,Irish Sea,54.47,-3.6,WATE,0,,,,NA,1964-08-28,,,137Cs,=,664.89,,Bq/m3
4926,North Atlantic Ocean,Irish Sea,54.63,-4.6,WATE,28,33.717,,,NA,1971-10-03,,,137Cs,=,2934.1,,Bq/m3
5647,North Atlantic Ocean,Irish Sea,54.45,-3.82,WATE,22,33.607,,,NA,1973-07-17,,,137Cs,=,3665.59,,Bq/m3
6726,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,,,,NA,1976-01-11,,,137Cs,=,54353,,Bq/m3
7303,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1979-12-19,,,137Cs,=,11424,11.42,Bq/m3
10994,North Atlantic Ocean,Irish Sea,53.73,-4.08,WATE,3,34.223,,,NA,1980-03-23,,,137Cs,=,524.01,2.62,Bq/m3
11356,North Atlantic Ocean,Irish Sea,54.23,-5.5,WATE,35,33.952,,,NA,1980-11-21,,,137Cs,=,1310.81,3.93,Bq/m3
12759,North Atlantic Ocean,Irish Sea,54,-3.27,WATE,3,,,,NA,1982-11-15,,,137Cs,=,2564.92,7.69,Bq/m3
1448,North Atlantic Ocean,Irish Sea,52.18,-6.27,WATE,0,,,,NA,1994-09-02,,,137Cs,=,5.475,0.82125,Bq/m3
1449,North Atlantic Ocean,Irish Sea,52.28,-5.78,WATE,0,,,,NA,1994-09-02,,,137Cs,=,6.557,0.91798,Bq/m3
1454,North Atlantic Ocean,Irish Sea,52.77,-5.27,WATE,0,,,,NA,1994-09-03,,,137Cs,=,20.09,2.009,Bq/m3
1455,North Atlantic Ocean,Irish Sea,52.9,-5.75,WATE,0,,,,NA,1994-09-03,,,137Cs,=,18.36,1.836,Bq/m3
1456,North Atlantic Ocean,Irish Sea,53.07,-5.43,WATE,0,,,,NA,1994-09-03,,,137Cs,=,27.64,2.4876,Bq/m3
5568,North Atlantic Ocean,Irish Sea,53.07,-5.92,WATE,10,34.255,,,NA,1973-07-15,,,137Cs,=,403.3,,Bq/m3
5569,North Atlantic Ocean,Irish Sea,53.07,-5.92,WATE,15,34.235,,,NA,1973-07-15,,,137Cs,=,393.31,,Bq/m3
5591,North Atlantic Ocean,Irish Sea,53.53,-4.53,WATE,3,34.019,,,NA,1973-07-15,,,137Cs,=,590.15,,Bq/m3
5592,North Atlantic Ocean,Irish Sea,53.53,-4.53,WATE,30,34.038,,,NA,1973-07-15,,,137Cs,=,641.95,,Bq/m3
5593,North Atlantic Ocean,Irish Sea,53.53,-4.53,WATE,55,34.009,,,NA,1973-07-15,,,137Cs,=,598.29,,Bq/m3
5594,North Atlantic Ocean,Irish Sea,53.57,-4.12,WATE,3,34.004,,,NA,1973-07-15,,,137Cs,=,620.86,,Bq/m3
5599,North Atlantic Ocean,Irish Sea,53.4,-3.83,WATE,13,32.897,,,NA,1973-07-16,,,137Cs,=,1606.91,,Bq/m3
5600,North Atlantic Ocean,Irish Sea,53.4,-3.83,WATE,21,33.14,,,NA,1973-07-16,,,137Cs,=,1433.38,,Bq/m3
5601,North Atlantic Ocean,Irish Sea,53.57,-3.57,WATE,3,32.791,,,NA,1973-07-16,,,137Cs,=,1926.22,,Bq/m3
5602,North Atlantic Ocean,Irish Sea,53.57,-3.57,WATE,14,33.029,,,NA,1973-07-16,,,137Cs,=,1638.36,,Bq/m3
5608,North Atlantic Ocean,Irish Sea,53.73,-3.25,WATE,7,33.102,,,NA,1973-07-16,,,137Cs,=,3977.5,,Bq/m3
5633,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,3,33.712,,,NA,1973-07-17,,,137Cs,=,1069.67,,Bq/m3
5634,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,12,33.711,,,NA,1973-07-17,,,137Cs,=,1061.9,,Bq/m3
5635,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,21,33.71,,,NA,1973-07-17,,,137Cs,=,1080.4,,Bq/m3
5641,North Atlantic Ocean,Irish Sea,54.25,-3.7,WATE,31,33.576,,,NA,1973-07-17,,,137Cs,=,2739.85,,Bq/m3
5642,North Atlantic Ocean,Irish Sea,54.35,-3.82,WATE,3,33.384,,,NA,1973-07-17,,,137Cs,=,8336.1,,Bq/m3
5643,North Atlantic Ocean,Irish Sea,54.35,-3.82,WATE,18,33.688,,,NA,1973-07-17,,,137Cs,=,1810.78,,Bq/m3
5644,North Atlantic Ocean,Irish Sea,54.35,-3.82,WATE,34,33.691,,,NA,1973-07-17,,,137Cs,=,1823.73,,Bq/m3
5666,North Atlantic Ocean,Irish Sea,54.43,-3.57,WATE,3,,,,NA,1973-07-17,,,137Cs,=,52466,,Bq/m3
5667,North Atlantic Ocean,Irish Sea,54.43,-3.57,WATE,10,33.349,,,NA,1973-07-17,,,137Cs,=,8728.3,,Bq/m3
5668,North Atlantic Ocean,Irish Sea,54.43,-3.57,WATE,15,,,,NA,1973-07-17,,,137Cs,=,7126.2,,Bq/m3
5669,North Atlantic Ocean,Irish Sea,54.47,-3.6,WATE,3,33.435,,,NA,1973-07-17,,,137Cs,=,9098.3,,Bq/m3
5674,North Atlantic Ocean,Irish Sea,54.53,-3.6,WATE,22,33.475,,,NA,1973-07-17,,,137Cs,=,1013.06,,Bq/m3
5675,North Atlantic Ocean,Irish Sea,54.73,-3.83,WATE,3,33.137,,,NA,1973-07-17,,,137Cs,=,2137.12,,Bq/m3
5676,North Atlantic Ocean,Irish Sea,54.73,-3.83,WATE,8,33.178,,,NA,1973-07-17,,,137Cs,=,1832.24,,Bq/m3
5677,North Atlantic Ocean,Irish Sea,54.73,-3.83,WATE,15,33.241,,,NA,1973-07-17,,,137Cs,=,2100.86,,Bq/m3
5678,North Atlantic Ocean,Irish Sea,54.58,-4.1,WATE,3,33.779,,,NA,1973-07-17,,,137Cs,=,1380.47,,Bq/m3
5683,North Atlantic Ocean,Irish Sea,54.45,-4.38,WATE,16,34.039,,,NA,1973-07-18,,,137Cs,=,687.83,,Bq/m3
5684,North Atlantic Ocean,Irish Sea,54.45,-4.38,WATE,27,34.033,,,NA,1973-07-18,,,137Cs,=,759.24,,Bq/m3
2585,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1963-12-07,,,137Cs,=,198.69,,Bq/m3
2641,North Atlantic Ocean,Irish Sea,54.7,-3.5,WATE,0,,,,NA,1964-04-25,,,137Cs,=,125.06,,Bq/m3
2893,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1965-08-07,,,137Cs,=,308.21,,Bq/m3
3061,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-05-04,,,137Cs,=,593.48,,Bq/m3
3117,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1966-07-27,,,137Cs,=,2148.22,,Bq/m3
3229,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1967-02-01,,,137Cs,=,333,,Bq/m3
3285,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1967-07-19,,,137Cs,=,1235.8,,Bq/m3
3613,North Atlantic Ocean,Irish Sea,54.43,-3.57,WATE,0,,,,NA,1965-05-18,,,137Cs,=,1599.51,,Bq/m3
4072,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1972-06-15,,,137Cs,=,10563.5,,Bq/m3
4789,North Atlantic Ocean,Irish Sea,54.38,-3.6,WATE,12,32.913,,,NA,1970-05-28,,,137Cs,=,5527.8,,Bq/m3
5131,North Atlantic Ocean,Irish Sea,53.9,-3.57,WATE,17,33.02,,,NA,1972-05-20,,,137Cs,=,1372.33,,Bq/m3
5609,North Atlantic Ocean,Irish Sea,53.73,-3.25,WATE,12,33.092,,,NA,1973-07-16,,,137Cs,=,4118.1,,Bq/m3
8410,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.653,,,NA,1978-11-06,,,137Cs,=,129.2,1.55,Bq/m3
8661,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1979-11-06,,,137Cs,=,19.58,1.72,Bq/m3
9655,North Atlantic Ocean,Irish Sea,54.87,-3.58,WATE,0,,,,NA,1982-02-12,,,137Cs,=,4070.47,8.14,Bq/m3
13455,North Atlantic Ocean,Irish Sea,54.33,-3.83,WATE,3,33.425,,,NA,1984-11-11,,,137Cs,=,1537.07,7.69,Bq/m3
13864,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,34.274,,,NA,1986-05-27,,,137Cs,=,142.06,2.7,Bq/m3
14736,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1989-11-15,,,137Cs,=,475.81,3.33,Bq/m3
15589,North Atlantic Ocean,Irish Sea,54.8,-5.1,WATE,3,33.939,,,NA,1988-07-06,,,137Cs,=,115.2,1.5,Bq/m3
15586,North Atlantic Ocean,Irish Sea,54.77,-5.17,WATE,3,33.97,,,NA,1988-07-06,,,137Cs,=,105.5,1.37,Bq/m3
15587,North Atlantic Ocean,Irish Sea,54.77,-5.17,WATE,60,34.175,,,NA,1988-07-06,,,137Cs,=,105.1,1.37,Bq/m3
15588,North Atlantic Ocean,Irish Sea,54.77,-5.17,WATE,120,34.083,,,NA,1988-07-06,,,137Cs,=,94.8,1.42,Bq/m3
14830,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.642,,,NA,1985-04-15,,,137Cs,=,10.04,1.53,Bq/m3
14831,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.866,,,NA,1985-04-15,,,137Cs,=,11.4,1.53,Bq/m3
14832,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.606,,,NA,1985-04-15,,,137Cs,=,13.39,1.53,Bq/m3
15213,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.964,,,NA,1986-10-03,,,137Cs,=,5.5,3.17,Bq/m3
15214,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.411,,,NA,1986-10-03,,,137Cs,=,19.93,3.03,Bq/m3
15173,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.767,,,NA,1986-07-04,,,137Cs,=,9.5,1.93,Bq/m3
15174,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.951,,,NA,1986-07-04,,,137Cs,=,5.05,2.09,Bq/m3
15134,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.482,,,NA,1986-05-05,,,137Cs,=,8.01,4.41,Bq/m3
15135,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.85,,,NA,1986-05-05,,,137Cs,=,11.46,4.82,Bq/m3
15136,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.391,,,NA,1986-05-05,,,137Cs,=,92.02,7.09,Bq/m3
14825,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.552,,,NA,1985-03-15,,,137Cs,=,11.66,1.54,Bq/m3
14826,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.871,,,NA,1985-03-15,,,137Cs,=,9.34,1.63,Bq/m3
14827,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.966,,,NA,1985-03-15,,,137Cs,=,13.68,1.61,Bq/m3
15092,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.344,,,NA,1986-02-24,,,137Cs,=,13.39,3.16,Bq/m3
15175,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.667,,,NA,1986-07-04,,,137Cs,=,30.08,2.23,Bq/m3
14537,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,30.134,,,NA,1989-02-27,,,137Cs,=,477.49,3.82,Bq/m3
14538,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,30.624,,,NA,1989-02-27,,,137Cs,=,390.84,3.52,Bq/m3
14539,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,26.793,,,NA,1989-02-27,,,137Cs,=,561.28,3.93,Bq/m3
14545,North Atlantic Ocean,Irish Sea,54.88,-3.37,WATE,0,19.084,,,NA,1989-02-28,,,137Cs,=,544.15,3.81,Bq/m3
14546,North Atlantic Ocean,Irish Sea,54.87,-3.58,WATE,0,23.669,,,NA,1989-03-01,,,137Cs,=,467.33,3.74,Bq/m3
14547,North Atlantic Ocean,Irish Sea,54.77,-4.08,WATE,0,27.608,,,NA,1989-03-01,,,137Cs,=,327.85,3.28,Bq/m3
14548,North Atlantic Ocean,Irish Sea,54.68,-4.35,WATE,0,32.899,,,NA,1989-03-01,,,137Cs,=,218.47,3.28,Bq/m3
14672,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,33.135,,,NA,1989-08-10,,,137Cs,=,760.85,3.04,Bq/m3
14678,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,31.702,,,NA,1989-08-14,,,137Cs,=,104.19,0.63,Bq/m3
14779,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.675,,,NA,1985-01-28,,,137Cs,=,21.15,2.98,Bq/m3
14780,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.703,,,NA,1985-01-28,,,137Cs,=,20.99,6.23,Bq/m3
14781,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.774,,,NA,1985-01-28,,,137Cs,=,21.7,6.29,Bq/m3
13868,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1986-05-29,,,137Cs,=,838.36,13.41,Bq/m3
13869,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1986-05-29,,,137Cs,=,1704.8,15.34,Bq/m3
13870,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,,,,NA,1986-05-29,,,137Cs,=,1351.5,6.76,Bq/m3
13871,North Atlantic Ocean,Irish Sea,54.87,-3.58,WATE,0,,,,NA,1986-05-29,,,137Cs,=,1258.7,10.07,Bq/m3
13878,North Atlantic Ocean,Irish Sea,54.87,-3.58,WATE,0,20.434,,,NA,1986-06-11,,,137Cs,=,1189.3,9.51,Bq/m3
13879,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,32.455,,,NA,1986-06-12,,,137Cs,=,872.76,6.11,Bq/m3
13884,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,29.104,,,NA,1986-06-15,,,137Cs,=,1203,4.81,Bq/m3
14862,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.591,,,NA,1985-06-15,,,137Cs,=,13.01,2.17,Bq/m3
14863,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.571,,,NA,1985-06-15,,,137Cs,=,21.75,2.22,Bq/m3
13911,North Atlantic Ocean,Irish Sea,54.73,-3.45,WATE,0,26.425,,,NA,1986-08-13,,,137Cs,=,1396.9,6.98,Bq/m3
13919,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,34.083,,,NA,1986-08-21,,,137Cs,=,139.68,4.19,Bq/m3
13920,North Atlantic Ocean,Irish Sea,53.3,-4.62,WATE,0,34.293,,,NA,1986-08-21,,,137Cs,=,71.28,4.21,Bq/m3
13921,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,32.419,,,NA,1986-08-22,,,137Cs,=,700.73,5.61,Bq/m3
14018,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,30.335,,,NA,1987-03-11,,,137Cs,=,530.15,4.77,Bq/m3
14019,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,29.38,,,NA,1987-03-11,,,137Cs,=,432.07,5.18,Bq/m3
14021,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,31.41,,,NA,1987-03-12,,,137Cs,=,440.1,5.28,Bq/m3
14540,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,30.879,,,NA,1989-02-27,,,137Cs,=,269.13,3.77,Bq/m3
14541,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,30.859,,,NA,1989-02-27,,,137Cs,=,300.31,4.2,Bq/m3
14542,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,29.901,,,NA,1989-02-27,,,137Cs,=,376.97,3.77,Bq/m3
14543,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,29.975,,,NA,1989-02-28,,,137Cs,=,450.65,4.06,Bq/m3
14544,North Atlantic Ocean,Irish Sea,54.73,-3.45,WATE,0,25.94,,,NA,1989-02-28,,,137Cs,=,491.94,3.94,Bq/m3
14549,North Atlantic Ocean,Irish Sea,54.68,-4.88,WATE,0,33.55,,,NA,1989-03-01,,,137Cs,=,129.79,3.11,Bq/m3
14669,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,33.283,,,NA,1989-07-25,,,137Cs,=,613.53,4.29,Bq/m3
14674,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,32.441,,,NA,1989-08-11,,,137Cs,=,617.31,4.32,Bq/m3
14677,North Atlantic Ocean,Irish Sea,53.3,-4.62,WATE,0,33.957,,,NA,1989-08-14,,,137Cs,=,82.09,0.74,Bq/m3
14685,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1989-08-15,,,137Cs,=,653.02,3.27,Bq/m3
14686,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,23.857,,,NA,1989-08-15,,,137Cs,=,573.46,3.44,Bq/m3
13865,North Atlantic Ocean,Irish Sea,53.9,-3.03,WATE,0,,,,NA,1986-05-28,,,137Cs,=,842.43,6.74,Bq/m3
13866,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,33.029,,,NA,1986-05-28,,,137Cs,=,630.72,3.15,Bq/m3
13867,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,33.107,,,NA,1986-05-28,,,137Cs,=,538.23,3.23,Bq/m3
13872,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,,,,NA,1986-05-30,,,137Cs,=,1059.9,6.36,Bq/m3
13873,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,,,,NA,1986-05-30,,,137Cs,=,927.17,6.49,Bq/m3
13880,North Atlantic Ocean,Irish Sea,54.73,-3.45,WATE,0,28.794,,,NA,1986-06-12,,,137Cs,=,944.03,6.61,Bq/m3
13881,North Atlantic Ocean,Irish Sea,54.88,-3.37,WATE,0,24.431,,,NA,1986-06-12,,,137Cs,=,1349.7,6.75,Bq/m3
14861,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.444,,,NA,1985-06-15,,,137Cs,=,13.32,1.51,Bq/m3
14968,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.891,,,NA,1985-08-27,,,137Cs,=,7.97,4.15,Bq/m3
14969,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.709,,,NA,1985-08-27,,,137Cs,=,17.83,5.83,Bq/m3
13906,North Atlantic Ocean,Irish Sea,54.88,-3.37,WATE,0,30.439,,,NA,1986-08-02,,,137Cs,=,1581.2,6.32,Bq/m3
13907,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,32.361,,,NA,1986-08-11,,,137Cs,=,1010.2,6.06,Bq/m3
13908,North Atlantic Ocean,Irish Sea,54.87,-3.58,WATE,0,29.26,,,NA,1986-08-12,,,137Cs,=,1581.3,6.33,Bq/m3
13915,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.426,,,NA,1986-08-15,,,137Cs,=,981.51,4.91,Bq/m3
13916,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,29.688,,,NA,1986-08-15,,,137Cs,=,1124.3,5.62,Bq/m3
13917,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,32.337,,,NA,1986-08-18,,,137Cs,=,985.06,5.91,Bq/m3
13922,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,33.577,,,NA,1986-08-22,,,137Cs,=,358.61,5.02,Bq/m3
13923,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,30.378,,,NA,1986-08-26,,,137Cs,=,786.59,5.51,Bq/m3
13924,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,24.395,,,NA,1986-08-26,,,137Cs,=,701.33,5.61,Bq/m3
14007,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,30.891,,,NA,1987-02-15,,,137Cs,=,773.96,3.1,Bq/m3
14008,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.233,,,NA,1987-02-15,,,137Cs,=,795.99,3.18,Bq/m3
14016,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,30.749,,,NA,1987-03-10,,,137Cs,=,612.29,5.51,Bq/m3
14022,North Atlantic Ocean,Irish Sea,54.12,-3.27,WATE,0,30.539,,,NA,1987-03-12,,,137Cs,=,786.84,5.51,Bq/m3
